date,discharge_m3d
2003-11-03,9908.63095947264
2003-11-04,10030.95973675007
2003-11-05,10226.685780393984
2003-11-06,10300.083046760448
2003-11-07,10373.480313126911
2003-11-08,10495.809090404351
2003-11-09,10764.93240041472
2003-11-10,10764.93240041472
2003-11-11,11743.56261863424
2003-11-12,13211.50794596352
2003-11-13,14679.453273292802
2003-11-14,15388.96018150195
2003-11-15,16294.193133355007
2003-11-16,17077.097307930624
2003-11-17,16563.316443365376
2003-11-18,17370.68637339648
2003-11-19,16832.439753375744
2003-11-20,16122.932845166592
2003-11-21,16685.645220642815
2003-11-22,16514.3849324544
2003-11-23,16049.535578800129
2003-11-24,15658.08349151232
2003-11-25,15902.7410460672
2003-11-26,16147.398600622078
2003-11-27,15413.42593695744
2003-11-28,15658.08349151232
2003-11-29,16147.398600622078
2003-11-30,15902.7410460672
2003-12-01,16636.71370973184
2003-12-02,16881.37126428672
2003-12-03,17126.028818841598
2003-12-04,18349.316591616
2003-12-05,18593.97414617088
2003-12-06,18104.65903706112
2003-12-07,17860.00148250624
2003-12-08,17615.34392795136
2003-12-09,16881.37126428672
2003-12-10,14826.247806025727
2003-12-11,12355.206505021439
2003-12-12,10862.795422236673
2003-12-13,10006.493981294583
2003-12-14,9933.09671492812
2003-12-15,10153.288514027521
2003-12-16,10691.535134048256
2003-12-17,11058.521465880574
2003-12-18,11058.521465880574
2003-12-19,10740.466644959231
2003-12-20,10495.809090404351
2003-12-21,10275.617291304961
2003-12-22,10177.754269483008
2003-12-23,10446.877579493368
2003-12-24,10251.15153584947
2003-12-25,9982.028225839103
2003-12-26,10128.82275857203
2003-12-27,10495.809090404351
2003-12-28,10495.809090404351
2003-12-29,10275.617291304961
2003-12-30,10030.95973675007
2003-12-31,9786.3021821952
2004-01-01,9786.3021821952
2004-01-02,9541.64462764032
2004-01-03,9052.32951853056
2004-01-04,8807.67196397568
2004-01-05,8073.699300311039
2004-01-06,8073.699300311039
2004-01-07,7829.04174575616
2004-01-08,7584.3841912012795
2004-01-09,7095.069082091521
2004-01-10,7095.069082091521
2004-01-11,7095.069082091521
2004-01-12,6605.75397298176
2004-01-13,6605.75397298176
2004-01-14,6605.75397298176
2004-01-15,6605.75397298176
2004-01-16,6605.75397298176
2004-01-17,6605.75397298176
2004-01-18,6605.75397298176
2004-01-19,6361.0964184268805
2004-01-20,6361.0964184268805
