tmp.site,tmp.area,Lb,Wb,X1,ALPHA,BETA,Ks,Kb,Kz,POR,Qthresh,Rs,Rb1,Rb2,Prec,Frac4Rise,RecessionRMSE,SDRError
01134500,195000000.0,54451.29185415916,369.24283829049494,2.952469562805538,0.03827246497455785,5.647937113092212,41.00179261628992,12.753604181468038,4.092456240114026,0.01576243161838365,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4334262799316644,0.4373066789080041
01134500,195000000.0,65564.79377433471,368.85432495045023,1.2296231772141109,0.03287317490083564,5.442743609452095,42.3133532997786,11.27924173087825,12.726462753646896,0.01568808814808661,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4479321055729155,0.34635445112055885
01134500,195000000.0,51980.76106882389,367.08917145246653,1.3147941109882337,0.03131794018220953,4.454779336989627,57.885869835119216,7.592814117376894,0.5211384319420911,0.018386721409226467,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4284941884603075,0.4832857569068446
01134500,195000000.0,50579.711219941775,368.2566773104475,2.0369461059471354,0.03194432407170189,5.612580448350295,58.09572045869964,7.618468930035296,0.08011655886227025,0.01833106370592595,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4281869112755923,0.5064590100363845
01134500,195000000.0,51919.90957071572,369.9197254772091,3.9181572315952145,0.03824879888692217,5.697063319245628,38.84460670415127,12.588831430983362,0.4111909005376592,0.015177405674561191,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.42894319866871206,0.46852078904922545
01134500,195000000.0,51976.36778950467,369.2107134594539,2.8944289474394385,0.038275498001136034,6.891132697971893,57.72122400874643,7.613103168394216,4.040298975437318,0.01844794078676686,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4277755646802775,0.5462975484623446
01134500,195000000.0,59576.94274563385,341.6986974762348,1.1768328688834426,0.06547743914011403,5.620370112230677,21.550249869181236,10.984086222012126,3.8676826748323845,0.015852537128652144,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.46350795684470036,0.2814448387277383
01134500,195000000.0,51563.846562002815,369.10608738831223,2.926921732246506,0.03764130401188578,5.538195356165621,38.84460670415127,12.705560726220105,0.33676842666374546,0.0157730029440697,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4351550204833003,0.4183319464410017
01134500,195000000.0,30062.13340540293,518.2537610885773,1.2167343942081184,0.06344577359660446,10.017300060367987,19.353726548510537,7.703346146760549,0.08102501087953413,0.015398924231539204,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5834046216168814,1.868958863104897e-05
01134500,195000000.0,42953.02434163269,433.59660880793075,1.1742651000595397,0.06943715213161991,5.643115914055554,19.133183969996132,13.223299649557875,50.55244595057013,0.016090136709292057,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5070784849612298,0.1466976440013349
01134500,195000000.0,43602.759797687875,434.18911584405754,4.129918333266452,0.04141056718839337,7.828234294943644,44.34355462263811,13.35969379688861,2.650205037580094,0.016082690144330256,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.44466687512080216,0.36035858939986587
01134500,195000000.0,30203.703958477356,476.1543012370732,3.351210532554472,0.07793347068991414,8.648362211131813,18.65129639849942,11.239561408395058,250.13616175877652,0.015905949218555898,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4922328930558789,0.18072073651228182
01134500,195000000.0,30249.14806974098,442.9987164318665,10.408789043140002,0.04127719031023962,7.115789922700621,48.34327026577842,23.44907989445734,16.04347784155615,0.018339322891432815,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.44411436168991486,0.372366282777436
01134500,195000000.0,30036.945975319068,526.9830284863799,1.8924363483241933,0.0661914259231453,7.339685502497186,19.468336870021297,13.228754399202709,32.40249330818486,0.015721950465064027,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5463833828553496,0.06515837518897205
01134500,195000000.0,54254.46761387568,372.5368420441124,1.285351940606038,0.06202514081094345,10.732178571450243,18.92132085344977,7.668969240257655,98.64003093352002,0.015679337814071485,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4917690360421492,0.19318613369022586
01134500,195000000.0,51764.71316068598,370.3905048407505,1.6983674899632732,0.03822110219947554,5.610589666835067,38.84460670415127,8.636406808408871,1.4531829519567332,0.016000364899545257,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4437284290494408,0.3854703053360534
